song_name,segment,condition,ssm_corr,novelty_corr_raw,novelty_corr,beat_peak_align,beat_valley_align,trans_smooth
Avicii_-_Levels_-_Radio_Edit,04_inst,oscillator_only,0.21054241612217847,0.6045882102875721,1.0,0.0,0.0,1.0
Avicii_-_Levels_-_Radio_Edit,04_inst,retrieval,0.39962849796614985,0.6237642589883226,1.0,0.0,0.0,1.0
Avicii_-_Levels_-_Radio_Edit,05_chorus,full,0.18574547390558643,0.5275916349724671,1.0,0.09779550053530847,0.06673376223824563,0.9919590643274854
Avicii_-_Levels_-_Radio_Edit,05_chorus,diffusion_only,0.35066498218526154,0.5232244261858114,1.0,0.0,0.0,0.9959795321637427
Avicii_-_Levels_-_Radio_Edit,05_chorus,oscillator_only,0.21889362555675956,0.5907257812311555,1.0,0.0,0.0,1.0
Avicii_-_Levels_-_Radio_Edit,05_chorus,retrieval,0.3020649118019425,0.5587698270796759,1.0,0.0,0.0,1.0
Avicii_-_Levels_-_Radio_Edit,06_inst,full,0.3723914122377354,0.5875135536342715,1.0,0.09779550053530847,0.06673376223824563,0.9919590643274854
Avicii_-_Levels_-_Radio_Edit,06_inst,diffusion_only,0.19789132327337927,0.7189562936088139,1.0,0.0,0.0,0.9959795321637427
Avicii_-_Levels_-_Radio_Edit,06_inst,oscillator_only,0.3536608687387591,0.6366757794359441,1.0,0.0,0.0,1.0
Avicii_-_Levels_-_Radio_Edit,06_inst,retrieval,0.6378202820618147,0.4383171430949234,0.6629902858569541,0.0,0.0,1.0
Avicii_-_Levels_-_Radio_Edit,07_chorus,full,0.3077791420249075,0.49116517643786617,0.6946991058627197,0.2500838656569756,0.03383382461664811,0.9972972972972973
Avicii_-_Levels_-_Radio_Edit,07_chorus,diffusion_only,0.6141046147844614,0.7421661910747638,1.0,0.0,0.0,0.9990990990990991
Avicii_-_Levels_-_Radio_Edit,07_chorus,oscillator_only,0.23874039030470445,0.45322710418478207,0.6719362625108692,0.3333333333333333,0.0451117610788709,1.0
Avicii_-_Levels_-_Radio_Edit,07_chorus,retrieval,0.7694062644654929,0.8521364930811366,1.0,0.0,0.0,1.0
Bilderbuch_-_Maschin,01_intro,full,0.0,0.8150517597344223,1.0,0.0,0.0,1.0
Bilderbuch_-_Maschin,01_intro,diffusion_only,-0.24155297017255187,-0.5345098703757789,1.0,0.0,0.0,1.0
Bilderbuch_-_Maschin,01_intro,oscillator_only,0.39330543897249237,-0.42082486750992154,0.6524949205059529,0.0,0.0,1.0
Bilderbuch_-_Maschin,01_intro,retrieval,0.1486115743324,-0.3084864650723891,0.5850918790434334,0.0,0.0,1.0
Bilderbuch_-_Maschin,02_intro,full,0.5120123373711079,0.687885504347774,1.0,7.614989872356315e-09,4.408531331463226e-71,0.9956972918248544
Bilderbuch_-_Maschin,02_intro,diffusion_only,0.3693568691439112,0.4932149345198713,0.6959289607119228,0.0,0.0,0.9992406985573272
Bilderbuch_-_Maschin,02_intro,oscillator_only,0.5521602604509137,0.6903033541255474,1.0,0.0,0.0,1.0
Bilderbuch_-_Maschin,02_intro,retrieval,0.3050174247643548,0.4980811282739944,0.6988486769643967,0.0,0.0,1.0
Bilderbuch_-_Maschin,03_verse,full,0.19283272802330004,-0.6166698170140197,1.0,8.828364681112015e-05,6.709633307607176e-05,0.9954109303295786
Bilderbuch_-_Maschin,03_verse,diffusion_only,0.2924334515595426,0.4828204947814598,0.6896922968688759,0.0,0.0,0.9977054651647893
Bilderbuch_-_Maschin,03_verse,oscillator_only,0.17524331575486535,-0.6388042406834833,1.0,0.0,0.0,1.0
Bilderbuch_-_Maschin,03_verse,retrieval,0.378488079579064,0.471874917252481,0.6831249503514887,0.0,0.0,1.0
Bilderbuch_-_Maschin,04_verse,full,0.18590358615924502,1.0,1.0,6.709861757240024e-05,0.0001677351214461921,0.9970439923491566
Bilderbuch_-_Maschin,04_verse,diffusion_only,0.11909675843685691,1.0,1.0,0.0,0.0,0.9986089375760737
Bilderbuch_-_Maschin,04_verse,oscillator_only,0.20937408432677196,1.0,1.0,0.0,0.0,1.0
Bilderbuch_-_Maschin,04_verse,retrieval,0.19048274369026721,0.6576186021622226,1.0,0.0,0.0,0.9997737044580222
Bilderbuch_-_Maschin,05_chorus,full,0.2247102579549514,0.36780302938165577,0.6206818176289934,4.792649612458984e-05,8.386946447135566e-05,0.9949314251639833
Bilderbuch_-_Maschin,05_chorus,diffusion_only,0.04050603082278223,0.7066588566065387,1.0,0.0,0.0,0.9979129397734049
Bilderbuch_-_Maschin,05_chorus,oscillator_only,0.2168810882838197,0.36857108490475066,0.6211426509428504,0.0,0.0,1.0
Bilderbuch_-_Maschin,05_chorus,retrieval,0.24569021516727746,0.7242092000160253,1.0,0.0,0.0,1.0
Bilderbuch_-_Maschin,06_chorus,full,0.6622944991135913,0.4794189045303229,0.6876513427181937,0.0,0.0,1.0
Bilderbuch_-_Maschin,06_chorus,diffusion_only,0.4866750092923198,0.44747821167364094,0.6684869270041846,0.0,0.0,1.0
Bilderbuch_-_Maschin,06_chorus,oscillator_only,0.6877240451518905,0.7046972025772666,1.0,0.0,0.0,1.0
Bilderbuch_-_Maschin,06_chorus,retrieval,0.6833887142704129,0.2412541058884587,0.5447524635330753,0.0,0.0,1.0
Billie_Eilish_-_Therefore_I_Am,02_chorus,full,0.2968337680661404,-0.941554734544115,1.0,0.10170731994752163,0.030124208937451484,0.9928631402183039
Billie_Eilish_-_Therefore_I_Am,02_chorus,diffusion_only,0.16898628361075382,-0.23686376442390722,0.5421182586543444,0.0,0.0,0.9962216624685138
Billie_Eilish_-_Therefore_I_Am,02_chorus,oscillator_only,0.29254123756876466,-0.8562942227745429,1.0,0.0,0.0,1.0
Billie_Eilish_-_Therefore_I_Am,02_chorus,retrieval,0.1895298225867111,0.6193723757132097,1.0,0.0,0.0,1.0
Billie_Eilish_-_Therefore_I_Am,03_verse,full,0.2309503757644013,0.693284671604395,1.0,0.10170731994752163,0.031282832358122695,0.9930283224400871
Billie_Eilish_-_Therefore_I_Am,03_verse,diffusion_only,0.22328879937886165,-0.16797846748162015,0.5007870804889721,0.0,0.0,0.9967320261437909
Billie_Eilish_-_Therefore_I_Am,03_verse,oscillator_only,0.24072387915078539,0.7551307974870205,1.0,0.0,0.0,1.0
Billie_Eilish_-_Therefore_I_Am,03_verse,retrieval,0.21907549758154887,0.4217794897135741,0.6530676938281444,0.0,0.0,0.999721293199554
Billie_Eilish_-_Therefore_I_Am,04_chorus,full,0.3530572001648744,0.5582482576623619,1.0,0.12670251053797096,0.035685174336032924,0.9940087145969498
Billie_Eilish_-_Therefore_I_Am,04_chorus,diffusion_only,0.2503003857365841,0.6309833159515416,1.0,0.0,0.0,0.9970043572984749
Billie_Eilish_-_Therefore_I_Am,04_chorus,oscillator_only,0.37819512133176714,0.6284138302443704,1.0,0.0,0.0,1.0
Billie_Eilish_-_Therefore_I_Am,04_chorus,retrieval,0.2505536556635728,0.6169442928478645,1.0,0.0,0.0,0.9992800575953924
Billie_Eilish_-_Therefore_I_Am,05_verse,full,0.20570864994264487,0.33586118961263517,0.6015167137675811,0.20006709252558047,0.00020128062273998886,0.9964021164021164
Billie_Eilish_-_Therefore_I_Am,05_verse,diffusion_only,0.13191339071277683,0.6911503840476783,1.0,0.0,0.0,0.9983068783068783
Billie_Eilish_-_Therefore_I_Am,05_verse,oscillator_only,0.2567388227669299,0.3818126267312977,0.6290875760387786,0.0,0.0,1.0
Billie_Eilish_-_Therefore_I_Am,05_verse,retrieval,0.14995436335558449,0.4706817331514645,0.6824090398908786,0.0,0.0,0.9995767195767196
Billie_Eilish_-_all_the_good_girls_go_to_hell,01_start,full,0.3936641826481736,0.7009206052332366,1.0,0.0,0.0,1.0
Billie_Eilish_-_all_the_good_girls_go_to_hell,01_start,diffusion_only,0.2750975117449177,0.7293138835336033,1.0,0.0,0.0,0.9955555555555555
Billie_Eilish_-_all_the_good_girls_go_to_hell,01_start,oscillator_only,0.39366412364763714,0.7009206740050471,1.0,0.0,0.0,1.0
Billie_Eilish_-_all_the_good_girls_go_to_hell,01_start,retrieval,0.7477923767873245,0.4937766238087026,0.6962659742852215,0.0,0.0,1.0
Billie_Eilish_-_all_the_good_girls_go_to_hell,02_intro,full,0.11078162145739091,0.7319252077343612,1.0,0.0,0.0,0.9977324263038548
Billie_Eilish_-_all_the_good_girls_go_to_hell,02_intro,diffusion_only,0.10765043733395224,0.7249342109582843,1.0,0.0,0.0,0.9988662131519275
Billie_Eilish_-_all_the_good_girls_go_to_hell,02_intro,oscillator_only,0.09265557077721628,0.696131196373796,1.0,0.0,0.0,1.0
Billie_Eilish_-_all_the_good_girls_go_to_hell,02_intro,retrieval,0.3106717499312077,0.5134023907473169,1.0,0.0,0.0,1.0
Billie_Eilish_-_all_the_good_girls_go_to_hell,03_verse,full,0.45797804887273097,0.9270596646046466,1.0,0.0046898697835322575,0.11279331239865907,0.9932045779685265
Billie_Eilish_-_all_the_good_girls_go_to_hell,03_verse,diffusion_only,0.05965690657662024,0.03072461881171689,0.12289847524686756,0.0,0.0,0.9971387696709585
Billie_Eilish_-_all_the_good_girls_go_to_hell,03_verse,oscillator_only,0.4610429435582656,0.939198484650176,1.0,0.0,0.0,1.0
Billie_Eilish_-_all_the_good_girls_go_to_hell,03_verse,retrieval,0.4041398252931282,0.5276668310107162,1.0,0.0,0.0,0.9997741644083108
Billie_Eilish_-_all_the_good_girls_go_to_hell,04_verse,full,0.20925411597369525,0.9341417413329596,1.0,2.3961616278750847e-05,0.07697468890121265,0.9954794194622888
Billie_Eilish_-_all_the_good_girls_go_to_hell,04_verse,diffusion_only,0.0850733580346361,0.02131437588441651,0.1,0.0,0.0,0.9980965976683321
Billie_Eilish_-_all_the_good_girls_go_to_hell,04_verse,oscillator_only,0.20658731945004272,0.9395254405126098,1.0,0.0,0.0,1.0
Billie_Eilish_-_all_the_good_girls_go_to_hell,04_verse,retrieval,0.19896976081069123,0.6883876483339422,1.0,0.0,0.0,0.9995483288166215
Billie_Eilish_-_all_the_good_girls_go_to_hell,05_verse,full,0.20867287954079444,0.6784693782529945,1.0,0.0,0.0,0.9921731123388582
Billie_Eilish_-_all_the_good_girls_go_to_hell,05_verse,diffusion_only,0.28888018171415625,0.7179428984661966,1.0,0.0,0.0,0.9986187845303868
Billie_Eilish_-_all_the_good_girls_go_to_hell,05_verse,oscillator_only,0.21802857311828944,0.7107225741463237,1.0,0.0,0.0,1.0
Billie_Eilish_-_all_the_good_girls_go_to_hell,05_verse,retrieval,0.27932986162975804,0.6628641901569116,1.0,0.0,0.0,1.0
Billie_Eilish_-_bad_guy,01_intro,full,0.09100597004341424,0.5113090260188063,1.0,0.00011182087596750395,0.03383382842414305,0.9958169934640523
Billie_Eilish_-_bad_guy,01_intro,diffusion_only,0.08604052228478679,0.5374982562788653,1.0,0.00011182087596750395,0.03383382842414305,0.9958169934640523
Billie_Eilish_-_bad_guy,01_intro,oscillator_only,0.09079264177052257,0.5114734648958966,1.0,0.0451117610788709,0.03383382842414305,0.9958169934640523
Billie_Eilish_-_bad_guy,01_intro,retrieval,0.06344733293640173,0.43864496142451487,0.663186976854709,0.00016773512144935813,0.03383382080915634,0.9970116816082586
Billie_Eilish_-_bad_guy,02_verse,full,0.10209778973261617,0.5680549897736262,1.0,0.04522358703149832,1.142248797457586e-08,0.9980438184663537
Billie_Eilish_-_bad_guy,02_verse,diffusion_only,0.11370375400264272,0.6601742917373006,1.0,0.0902235272344017,0.250000007614993,0.9980438184663537
Billie_Eilish_-_bad_guy,02_verse,oscillator_only,0.1031237517587957,0.5773565354457935,1.0,0.00011182595263164025,7.61499303839775e-09,0.9980438184663537
Billie_Eilish_-_bad_guy,02_verse,retrieval,0.1261263967070559,0.5452292038385942,1.0,0.3333333333333333,0.25000000000000633,0.997673065735893
Billie_Eilish_-_bad_guy,03_verse,full,0.021344798585380326,0.612397141872732,1.0,6.429166163466517e-23,1.9287498479639178e-22,0.9938706311945749
Billie_Eilish_-_bad_guy,03_verse,diffusion_only,0.03027705947808926,0.6394088870871482,1.0,6.429166163466517e-23,1.9287498479639178e-22,0.9938706311945749
Billie_Eilish_-_bad_guy,03_verse,oscillator_only,0.021516572505357268,0.6122462867632597,1.0,6.429166163466517e-23,1.9287498479639178e-22,0.9938706311945749
Billie_Eilish_-_bad_guy,03_verse,retrieval,0.07558829702072586,0.5513857895041204,1.0,0.04511176361720296,0.14195884323306757,0.997673065735893
Billie_Eilish_-_bad_guy,04_verse,full,0.0617791606650095,0.6958878992177786,1.0,0.04522358703149832,0.0340015521231076,0.9983291562238931
