song_name,segment,rig,intention_corr,hue_error,sat_mae,beat_align_delta
Billie_Eilish_-_all_the_good_girls_go_to_hell,02_intro,rig_b_bars,0.16787127077070446,0.056109168200654924,0.03027308613800619,0.0
Billie_Eilish_-_all_the_good_girls_go_to_hell,02_intro,rig_c_mixed,0.0959427687241696,0.05983543168348237,0.028546857722661585,0.0
Billie_Eilish_-_all_the_good_girls_go_to_hell,03_verse,rig_a_bmfl,0.07048234946842026,0.16198520837466693,0.1595963224847084,47.676419965576606
Billie_Eilish_-_all_the_good_girls_go_to_hell,03_verse,rig_b_bars,0.05220837783876417,0.18406912288416447,0.17461235658341917,81.49350649350649
Billie_Eilish_-_all_the_good_girls_go_to_hell,03_verse,rig_c_mixed,0.01705550968105958,0.1830496568838511,0.2267433329501714,64.78415319406055
Billie_Eilish_-_all_the_good_girls_go_to_hell,04_verse,rig_a_bmfl,0.10436668692356335,0.21680929093742643,0.18300924593695186,176.7677122484105
Billie_Eilish_-_all_the_good_girls_go_to_hell,04_verse,rig_b_bars,0.08986829115865155,0.25316816168802136,0.21121739147393984,164.54679802955664
Billie_Eilish_-_all_the_good_girls_go_to_hell,04_verse,rig_c_mixed,0.05676486929596211,0.24477926364225294,0.28136799361442905,176.92177898039307
Billie_Eilish_-_all_the_good_girls_go_to_hell,05_verse,rig_a_bmfl,0.12410474517679716,0.061215167049170474,0.11505796947078266,0.0
Billie_Eilish_-_all_the_good_girls_go_to_hell,05_verse,rig_b_bars,0.12185708052385266,0.14772461454845895,0.16656114221897986,0.0
Billie_Eilish_-_all_the_good_girls_go_to_hell,05_verse,rig_c_mixed,0.09535578968019397,0.12431815994738882,0.25875349292285077,0.0
Billie_Eilish_-_bad_guy,01_intro,rig_a_bmfl,0.09722743002079068,0.1345382274994107,0.36501227853658996,184.1873278236915
Billie_Eilish_-_bad_guy,01_intro,rig_b_bars,0.17388724475171538,0.19082912448005288,0.26928200592747265,215.56963662226818
